season,year,month,day,hr,is_holiday,is_workingday,weather_condition,temp,humidity,windspeed,count
Spring,2011,February,26,23,No,Weekend,Clear,11.48,75.0,19.0012,34
Spring,2011,February,27,0,No,Weekend,Clear,10.66,87.0,19.0012,34
Spring,2011,February,27,1,No,Weekend,Clear,10.66,87.0,12.998,37
Spring,2011,February,27,2,No,Weekend,Clear,10.66,87.0,8.9981,22
Spring,2011,February,27,3,No,Weekend,Clear,10.66,87.0,6.0032,11
Spring,2011,February,27,4,No,Weekend,Clear,9.84,87.0,8.9981,2
Spring,2011,February,27,6,No,Weekend,Clear,9.84,87.0,0.0,3
Spring,2011,February,27,7,No,Weekend,Clear,9.84,87.0,8.9981,14
Spring,2011,February,27,8,No,Weekend,Clear,10.66,87.0,0.0,35
Spring,2011,February,27,9,No,Weekend,Clear,11.48,87.0,6.0032,59
Spring,2011,February,27,10,No,Weekend,Clear,12.299999999999999,81.0,11.0014,103
Spring,2011,February,27,11,No,Weekend,Clear,14.76,62.0,8.9981,125
Spring,2011,February,27,12,No,Weekend,Clear,16.400000000000002,54.0,6.0032,193
Spring,2011,February,27,13,No,Weekend,Clear,17.22,47.0,0.0,259
Spring,2011,February,27,14,No,Weekend,Clear,18.04,47.0,6.0032,282
Spring,2011,February,27,15,No,Weekend,Clear,18.86,44.0,8.9981,261
Spring,2011,February,27,16,No,Weekend,Clear,19.68,44.0,11.0014,268
Spring,2011,February,27,17,No,Weekend,Clear,17.22,54.0,12.998,187
Spring,2011,February,27,18,No,Weekend,Clear,16.400000000000002,54.0,12.998,127
Spring,2011,February,27,19,No,Weekend,Clear,16.400000000000002,54.0,8.9981,102
Spring,2011,February,27,20,No,Weekend,Clear,16.400000000000002,54.0,6.0032,81
Spring,2011,February,27,21,No,Weekend,Clear,15.58,62.0,11.0014,69
Spring,2011,February,27,22,No,Weekend,Cloudy,15.58,62.0,7.0015,69
Spring,2011,February,27,23,No,Weekend,Cloudy,14.76,62.0,11.0014,59
Spring,2011,February,28,0,No,Workingday,Cloudy,14.76,66.0,7.0015,30
Spring,2011,February,28,1,No,Workingday,Light Rain,13.940000000000001,87.0,23.9994,8
Spring,2011,February,28,3,No,Workingday,Light Rain,13.120000000000001,93.0,11.0014,1
Spring,2011,February,28,5,No,Workingday,Cloudy,13.940000000000001,93.0,0.0,5
Spring,2011,February,28,6,No,Workingday,Cloudy,13.940000000000001,96.0,7.0015,28
Spring,2011,February,28,7,No,Workingday,Cloudy,14.76,93.0,7.0015,92
Spring,2011,February,28,8,No,Workingday,Cloudy,13.940000000000001,93.0,19.999499999999998,255
Spring,2011,February,28,9,No,Workingday,Clear,17.22,82.0,19.0012,142
Spring,2011,February,28,10,No,Workingday,Cloudy,21.32,72.0,32.9975,92
Spring,2011,February,28,11,No,Workingday,Cloudy,22.96,64.0,19.999499999999998,87
Spring,2011,February,28,12,No,Workingday,Cloudy,22.96,64.0,19.999499999999998,36
Spring,2011,February,28,13,No,Workingday,Light Rain,18.86,94.0,15.001299999999999,32
Spring,2011,February,28,14,No,Workingday,Light Rain,17.22,100.0,19.999499999999998,25
Spring,2011,February,28,15,No,Workingday,Light Rain,17.22,100.0,19.999499999999998,35
Spring,2011,February,28,16,No,Workingday,Light Rain,17.22,100.0,8.9981,42
Spring,2011,February,28,17,No,Workingday,Light Rain,16.400000000000002,100.0,19.999499999999998,79
Spring,2011,February,28,18,No,Workingday,Light Rain,18.86,94.0,12.998,131
Spring,2011,February,28,19,No,Workingday,Light Rain,18.04,88.0,40.9973,80
Spring,2011,February,28,20,No,Workingday,Light Rain,18.04,88.0,40.9973,45
Spring,2011,February,28,21,No,Workingday,Cloudy,15.58,87.0,26.0027,80
Spring,2011,February,28,22,No,Workingday,Light Rain,13.940000000000001,93.0,27.999299999999998,76
Spring,2011,February,28,23,No,Workingday,Cloudy,13.120000000000001,81.0,26.0027,45
Spring,2011,March,1,0,No,Workingday,Clear,12.299999999999999,70.0,31.0009,7
Spring,2011,March,1,1,No,Workingday,Clear,10.66,70.0,23.9994,3
Spring,2011,March,1,2,No,Workingday,Clear,9.84,65.0,26.0027,4
Spring,2011,March,1,3,No,Workingday,Clear,9.02,69.0,19.0012,2
Spring,2011,March,1,4,No,Workingday,Clear,9.02,69.0,16.997899999999998,1
Spring,2011,March,1,5,No,Workingday,Clear,8.200000000000001,64.0,19.0012,2
Spring,2011,March,1,6,No,Workingday,Clear,8.200000000000001,59.0,19.999499999999998,46
Spring,2011,March,1,7,No,Workingday,Clear,8.200000000000001,59.0,22.0028,107
Spring,2011,March,1,8,No,Workingday,Clear,8.200000000000001,59.0,26.0027,214
Spring,2011,March,1,9,No,Workingday,Clear,9.02,55.00000000000001,27.999299999999998,124
Spring,2011,March,1,10,No,Workingday,Clear,9.84,52.0,19.0012,68
Spring,2011,March,1,11,No,Workingday,Clear,11.48,45.0,16.997899999999998,56
Spring,2011,March,1,12,No,Workingday,Clear,12.299999999999999,39.0,8.9981,86
Spring,2011,March,1,13,No,Workingday,Clear,13.120000000000001,39.0,0.0,78
Spring,2011,March,1,14,No,Workingday,Clear,13.120000000000001,36.0,8.9981,79
Spring,2011,March,1,15,No,Workingday,Clear,13.940000000000001,34.0,0.0,64
Spring,2011,March,1,16,No,Workingday,Clear,13.940000000000001,34.0,6.0032,102
Spring,2011,March,1,17,No,Workingday,Clear,13.940000000000001,34.0,6.0032,242
Spring,2011,March,1,18,No,Workingday,Clear,13.120000000000001,39.0,12.998,224
Spring,2011,March,1,19,No,Workingday,Clear,12.299999999999999,49.0,8.9981,119
Spring,2011,March,1,20,No,Workingday,Clear,12.299999999999999,61.0,6.0032,88
Spring,2011,March,1,21,No,Workingday,Clear,10.66,56.00000000000001,0.0,63
Spring,2011,March,1,22,No,Workingday,Clear,9.84,62.0,7.0015,47
Spring,2011,March,1,23,No,Workingday,Clear,9.84,65.0,15.001299999999999,25
Spring,2011,March,2,0,No,Workingday,Clear,9.02,69.0,11.0014,8
Spring,2011,March,2,1,No,Workingday,Clear,9.02,69.0,12.998,4
Spring,2011,March,2,2,No,Workingday,Clear,9.02,69.0,12.998,2
Spring,2011,March,2,3,No,Workingday,Clear,9.02,69.0,19.0012,4
Spring,2011,March,2,4,No,Workingday,Clear,8.200000000000001,75.0,8.9981,1
Spring,2011,March,2,5,No,Workingday,Clear,9.02,69.0,15.001299999999999,5
Spring,2011,March,2,6,No,Workingday,Clear,9.02,55.00000000000001,16.997899999999998,40
Spring,2011,March,2,7,No,Workingday,Clear,9.02,64.0,16.997899999999998,110
Spring,2011,March,2,8,No,Workingday,Clear,9.84,65.0,19.0012,256
Spring,2011,March,2,9,No,Workingday,Clear,11.48,56.00000000000001,19.999499999999998,148
Spring,2011,March,2,10,No,Workingday,Clear,13.120000000000001,49.0,19.0012,76
Spring,2011,March,2,11,No,Workingday,Clear,13.940000000000001,53.0,22.0028,73
Spring,2011,March,2,12,No,Workingday,Clear,16.400000000000002,43.0,12.998,82
Spring,2011,March,2,13,No,Workingday,Clear,20.5,25.0,0.0,125
Spring,2011,March,2,14,No,Workingday,Clear,21.32,23.0,19.999499999999998,96
Spring,2011,March,2,15,No,Workingday,Clear,22.14,19.0,27.999299999999998,110
Spring,2011,March,2,16,No,Workingday,Clear,22.14,19.0,22.0028,139
Spring,2011,March,2,17,No,Workingday,Clear,20.5,23.0,19.0012,268
Spring,2011,March,2,18,No,Workingday,Clear,18.86,23.0,32.9975,201
Spring,2011,March,2,19,No,Workingday,Clear,16.400000000000002,28.000000000000004,35.0008,150
Spring,2011,March,2,20,No,Workingday,Clear,14.76,28.999999999999996,27.999299999999998,95
Spring,2011,March,2,21,No,Workingday,Clear,13.940000000000001,28.999999999999996,31.0009,71
Spring,2011,March,2,22,No,Workingday,Clear,12.299999999999999,26.0,36.9974,48
Spring,2011,March,2,23,No,Workingday,Clear,10.66,30.0,35.0008,22
Spring,2011,March,3,0,No,Workingday,Clear,9.84,30.0,31.0009,13
Spring,2011,March,3,1,No,Workingday,Clear,9.84,30.0,31.0009,1
Spring,2011,March,3,2,No,Workingday,Clear,8.200000000000001,27.0,31.0009,3
Spring,2011,March,3,3,No,Workingday,Clear,8.200000000000001,27.0,31.0009,1
Spring,2011,March,3,4,No,Workingday,Clear,6.5600000000000005,31.0,32.9975,1
Spring,2011,March,3,5,No,Workingday,Clear,5.74,33.0,19.999499999999998,8
Spring,2011,March,3,6,No,Workingday,Clear,5.74,33.0,19.999499999999998,35
Spring,2011,March,3,7,No,Workingday,Clear,4.92,42.0,27.999299999999998,111
Spring,2011,March,3,8,No,Workingday,Clear,5.74,39.0,19.999499999999998,220
Spring,2011,March,3,9,No,Workingday,Clear,6.5600000000000005,37.0,19.0012,145
Spring,2011,March,3,10,No,Workingday,Clear,7.38,28.999999999999996,12.998,56
Spring,2011,March,3,11,No,Workingday,Clear,8.200000000000001,28.999999999999996,6.0032,50
Spring,2011,March,3,12,No,Workingday,Clear,9.02,25.0,8.9981,72
Spring,2011,March,3,13,No,Workingday,Clear,9.02,25.0,6.0032,80
Spring,2011,March,3,14,No,Workingday,Clear,9.84,21.0,7.0015,78
Spring,2011,March,3,15,No,Workingday,Clear,9.84,23.0,0.0,68
Spring,2011,March,3,16,No,Workingday,Clear,10.66,23.0,0.0,71
Spring,2011,March,3,17,No,Workingday,Clear,10.66,22.0,0.0,202
Spring,2011,March,3,18,No,Workingday,Clear,9.84,35.0,22.0028,167
Spring,2011,March,3,19,No,Workingday,Clear,8.200000000000001,40.0,16.997899999999998,106
Spring,2011,March,3,20,No,Workingday,Clear,8.200000000000001,40.0,6.0032,70
Spring,2011,March,3,21,No,Workingday,Clear,7.38,40.0,7.0015,51
Spring,2011,March,3,22,No,Workingday,Clear,8.200000000000001,40.0,0.0,53
Spring,2011,March,3,23,No,Workingday,Cloudy,7.38,43.0,6.0032,23
Spring,2011,March,4,0,No,Workingday,Cloudy,8.200000000000001,55.00000000000001,12.998,12
Spring,2011,March,4,1,No,Workingday,Cloudy,7.38,64.0,12.998,4
Spring,2011,March,4,2,No,Workingday,Cloudy,7.38,64.0,12.998,2
Spring,2011,March,4,3,No,Workingday,Cloudy,7.38,74.0,16.997899999999998,1
Spring,2011,March,4,4,No,Workingday,Cloudy,7.38,74.0,12.998,1
Spring,2011,March,4,5,No,Workingday,Cloudy,6.5600000000000005,74.0,8.9981,7
Spring,2011,March,4,6,No,Workingday,Cloudy,6.5600000000000005,74.0,6.0032,29
Spring,2011,March,4,7,No,Workingday,Clear,6.5600000000000005,80.0,8.9981,83
Spring,2011,March,4,8,No,Workingday,Clear,7.38,74.0,8.9981,228
Spring,2011,March,4,9,No,Workingday,Clear,9.02,60.0,8.9981,150
Spring,2011,March,4,10,No,Workingday,Clear,9.84,60.0,16.997899999999998,66
Spring,2011,March,4,11,No,Workingday,Clear,11.48,52.0,15.001299999999999,89
Spring,2011,March,4,12,No,Workingday,Clear,13.120000000000001,43.0,11.0014,97
Spring,2011,March,4,13,No,Workingday,Clear,13.940000000000001,42.0,15.001299999999999,87
Spring,2011,March,4,14,No,Workingday,Clear,14.76,40.0,19.0012,95
Spring,2011,March,4,15,No,Workingday,Clear,14.76,40.0,19.999499999999998,106
Spring,2011,March,4,16,No,Workingday,Clear,14.76,46.0,12.998,118
Spring,2011,March,4,17,No,Workingday,Cloudy,14.76,50.0,16.997899999999998,228
Spring,2011,March,4,18,No,Workingday,Cloudy,13.940000000000001,53.0,19.999499999999998,187
Spring,2011,March,4,19,No,Workingday,Clear,13.120000000000001,61.0,16.997899999999998,107
Spring,2011,March,4,20,No,Workingday,Cloudy,12.299999999999999,70.0,12.998,87
Spring,2011,March,4,21,No,Workingday,Cloudy,12.299999999999999,70.0,15.001299999999999,70
Spring,2011,March,4,22,No,Workingday,Clear,12.299999999999999,70.0,12.998,44
Spring,2011,March,4,23,No,Workingday,Cloudy,12.299999999999999,75.0,11.0014,46
Spring,2011,March,5,0,No,Weekend,Cloudy,11.48,81.0,7.0015,19
Spring,2011,March,5,1,No,Weekend,Cloudy,12.299999999999999,81.0,7.0015,25
Spring,2011,March,5,2,No,Weekend,Cloudy,12.299999999999999,87.0,12.998,20
Spring,2011,March,5,3,No,Weekend,Cloudy,12.299999999999999,87.0,12.998,2
Spring,2011,March,5,4,No,Weekend,Cloudy,12.299999999999999,93.0,11.0014,1
Spring,2011,March,5,5,No,Weekend,Cloudy,12.299999999999999,100.0,8.9981,3
Spring,2011,March,5,6,No,Weekend,Cloudy,12.299999999999999,100.0,15.001299999999999,4
Spring,2011,March,5,7,No,Weekend,Cloudy,12.299999999999999,100.0,19.999499999999998,15
Spring,2011,March,5,8,No,Weekend,Cloudy,12.299999999999999,100.0,19.999499999999998,45
Spring,2011,March,5,9,No,Weekend,Cloudy,13.120000000000001,93.0,15.001299999999999,63
Spring,2011,March,5,10,No,Weekend,Cloudy,13.940000000000001,93.0,12.998,103
Spring,2011,March,5,11,No,Weekend,Cloudy,16.400000000000002,76.0,15.001299999999999,159
Spring,2011,March,5,12,No,Weekend,Cloudy,18.04,67.0,16.997899999999998,167
Spring,2011,March,5,13,No,Weekend,Cloudy,18.86,67.0,19.0012,190
Spring,2011,March,5,14,No,Weekend,Cloudy,19.68,59.0,19.0012,198
Spring,2011,March,5,15,No,Weekend,Cloudy,18.86,63.0,19.999499999999998,205
Spring,2011,March,5,16,No,Weekend,Cloudy,19.68,59.0,19.999499999999998,204
Spring,2011,March,5,17,No,Weekend,Cloudy,19.68,59.0,23.9994,164
Spring,2011,March,5,18,No,Weekend,Cloudy,19.68,59.0,22.0028,152
Spring,2011,March,5,19,No,Weekend,Cloudy,18.86,67.0,22.0028,89
Spring,2011,March,5,20,No,Weekend,Cloudy,18.04,77.0,22.0028,70
Spring,2011,March,5,21,No,Weekend,Cloudy,18.04,72.0,22.0028,72
Spring,2011,March,5,22,No,Weekend,Cloudy,17.22,77.0,19.999499999999998,63
Spring,2011,March,5,23,No,Weekend,Cloudy,18.04,77.0,19.999499999999998,44
Spring,2011,March,6,0,No,Weekend,Cloudy,17.22,77.0,23.9994,52
Spring,2011,March,6,1,No,Weekend,Cloudy,17.22,77.0,19.0012,39
Spring,2011,March,6,2,No,Weekend,Cloudy,16.400000000000002,82.0,19.0012,32
Spring,2011,March,6,3,No,Weekend,Cloudy,17.22,82.0,19.999499999999998,11
Spring,2011,March,6,4,No,Weekend,Cloudy,17.22,88.0,23.9994,3
Spring,2011,March,6,6,No,Weekend,Cloudy,17.22,94.0,23.9994,2
Spring,2011,March,6,7,No,Weekend,Light Rain,17.22,100.0,30.002599999999997,5
Spring,2011,March,6,8,No,Weekend,Cloudy,16.400000000000002,100.0,19.999499999999998,9
Spring,2011,March,6,9,No,Weekend,Cloudy,17.22,100.0,19.0012,22
Spring,2011,March,6,10,No,Weekend,Cloudy,17.22,100.0,19.999499999999998,31
Spring,2011,March,6,11,No,Weekend,Cloudy,17.22,100.0,15.001299999999999,62
Spring,2011,March,6,12,No,Weekend,Cloudy,18.86,94.0,22.0028,79
Spring,2011,March,6,13,No,Weekend,Cloudy,18.86,94.0,23.9994,105
Spring,2011,March,6,14,No,Weekend,Light Rain,18.04,100.0,15.001299999999999,39
Spring,2011,March,6,15,No,Weekend,Light Rain,18.04,100.0,15.001299999999999,7
Spring,2011,March,6,16,No,Weekend,Light Rain,14.76,100.0,19.0012,11
Spring,2011,March,6,17,No,Weekend,Light Rain,13.940000000000001,100.0,19.999499999999998,25
Spring,2011,March,6,18,No,Weekend,Light Rain,13.120000000000001,100.0,23.9994,23
Spring,2011,March,6,19,No,Weekend,Light Rain,12.299999999999999,100.0,32.9975,11
Spring,2011,March,6,20,No,Weekend,Light Rain,11.48,100.0,27.999299999999998,11
Spring,2011,March,6,21,No,Weekend,Light Rain,9.84,93.0,40.9973,7
Spring,2011,March,6,22,No,Weekend,Cloudy,9.02,100.0,26.0027,10
Spring,2011,March,6,23,No,Weekend,Cloudy,9.02,100.0,27.999299999999998,9
Spring,2011,March,7,0,No,Workingday,Light Rain,8.200000000000001,100.0,22.0028,4
Spring,2011,March,7,1,No,Workingday,Light Rain,8.200000000000001,100.0,22.0028,2
Spring,2011,March,7,3,No,Workingday,Clear,8.200000000000001,80.0,39.000699999999995,1
Spring,2011,March,7,4,No,Workingday,Clear,8.200000000000001,80.0,35.0008,1
Spring,2011,March,7,5,No,Workingday,Clear,8.200000000000001,75.0,23.9994,1
Spring,2011,March,7,6,No,Workingday,Clear,8.200000000000001,75.0,26.0027,34
Spring,2011,March,7,7,No,Workingday,Clear,8.200000000000001,75.0,27.999299999999998,91
Spring,2011,March,7,8,No,Workingday,Clear,8.200000000000001,75.0,26.0027,211
Spring,2011,March,7,9,No,Workingday,Clear,9.02,64.0,31.0009,134
Spring,2011,March,7,10,No,Workingday,Clear,9.84,60.0,19.999499999999998,58
Spring,2011,March,7,11,No,Workingday,Clear,10.66,48.0,30.002599999999997,60
Spring,2011,March,7,12,No,Workingday,Clear,12.299999999999999,42.0,27.999299999999998,96
Spring,2011,March,7,13,No,Workingday,Clear,13.120000000000001,36.0,26.0027,70
Spring,2011,March,7,14,No,Workingday,Clear,13.120000000000001,36.0,27.999299999999998,77
Spring,2011,March,7,15,No,Workingday,Clear,13.940000000000001,31.0,26.0027,96
Spring,2011,March,7,16,No,Workingday,Clear,13.940000000000001,31.0,23.9994,122
Spring,2011,March,7,17,No,Workingday,Clear,13.940000000000001,28.999999999999996,23.9994,233
Spring,2011,March,7,18,No,Workingday,Clear,13.120000000000001,31.0,15.001299999999999,233
Spring,2011,March,7,19,No,Workingday,Clear,12.299999999999999,33.0,15.001299999999999,145
Spring,2011,March,7,20,No,Workingday,Clear,12.299999999999999,33.0,11.0014,92
Spring,2011,March,7,21,No,Workingday,Clear,11.48,38.0,15.001299999999999,54
Spring,2011,March,7,22,No,Workingday,Clear,10.66,48.0,11.0014,35
Spring,2011,March,7,23,No,Workingday,Clear,11.48,48.0,0.0,22
Spring,2011,March,8,0,No,Workingday,Clear,10.66,48.0,6.0032,10
Spring,2011,March,8,1,No,Workingday,Clear,9.84,52.0,8.9981,4
Spring,2011,March,8,2,No,Workingday,Clear,9.84,52.0,8.9981,1
Spring,2011,March,8,3,No,Workingday,Clear,9.84,52.0,6.0032,7
Spring,2011,March,8,4,No,Workingday,Clear,9.02,64.0,0.0,2
Spring,2011,March,8,5,No,Workingday,Clear,8.200000000000001,69.0,7.0015,10
Spring,2011,March,8,6,No,Workingday,Clear,8.200000000000001,59.0,0.0,45
Spring,2011,March,8,7,No,Workingday,Clear,7.38,64.0,8.9981,128
Spring,2011,March,8,8,No,Workingday,Clear,9.02,55.00000000000001,12.998,257
Spring,2011,March,8,9,No,Workingday,Clear,10.66,41.0,11.0014,151
Spring,2011,March,8,10,No,Workingday,Cloudy,12.299999999999999,33.0,12.998,71
Spring,2011,March,8,11,No,Workingday,Cloudy,14.76,25.0,11.0014,78
Spring,2011,March,8,12,No,Workingday,Cloudy,14.76,23.0,0.0,99
Spring,2011,March,8,13,No,Workingday,Cloudy,15.58,25.0,7.0015,98
Spring,2011,March,8,14,No,Workingday,Cloudy,15.58,20.0,0.0,72
Spring,2011,March,8,15,No,Workingday,Cloudy,14.76,18.0,0.0,112
Spring,2011,March,8,16,No,Workingday,Clear,15.58,27.0,11.0014,108
Spring,2011,March,8,17,No,Workingday,Clear,14.76,27.0,15.001299999999999,248
Spring,2011,March,8,18,No,Workingday,Clear,13.940000000000001,27.0,12.998,235
Spring,2011,March,8,19,No,Workingday,Clear,13.940000000000001,31.0,7.0015,150
Spring,2011,March,8,20,No,Workingday,Clear,13.120000000000001,39.0,6.0032,76
Spring,2011,March,8,21,No,Workingday,Clear,12.299999999999999,49.0,12.998,75
Spring,2011,March,8,22,No,Workingday,Clear,12.299999999999999,49.0,15.001299999999999,55
Spring,2011,March,8,23,No,Workingday,Clear,11.48,61.0,12.998,41
Spring,2011,March,9,0,No,Workingday,Clear,10.66,65.0,6.0032,9
Spring,2011,March,9,1,No,Workingday,Clear,10.66,52.0,8.9981,4
Spring,2011,March,9,2,No,Workingday,Clear,10.66,52.0,8.9981,2
Spring,2011,March,9,3,No,Workingday,Clear,9.84,70.0,6.0032,3
Spring,2011,March,9,4,No,Workingday,Clear,9.84,75.0,7.0015,2
Spring,2011,March,9,5,No,Workingday,Cloudy,9.84,81.0,8.9981,8
Spring,2011,March,9,6,No,Workingday,Cloudy,9.84,85.0,7.0015,49
Spring,2011,March,9,7,No,Workingday,Cloudy,9.84,87.0,11.0014,141
Spring,2011,March,9,8,No,Workingday,Cloudy,9.84,87.0,8.9981,249
Spring,2011,March,9,9,No,Workingday,Cloudy,10.66,87.0,16.997899999999998,141
Spring,2011,March,9,10,No,Workingday,Cloudy,12.299999999999999,75.0,16.997899999999998,57
Spring,2011,March,9,11,No,Workingday,Cloudy,13.120000000000001,76.0,26.0027,59
Spring,2011,March,9,12,No,Workingday,Cloudy,13.120000000000001,76.0,16.997899999999998,98
Spring,2011,March,9,13,No,Workingday,Cloudy,13.120000000000001,76.0,23.9994,99
Spring,2011,March,9,14,No,Workingday,Cloudy,13.940000000000001,76.0,19.999499999999998,71
Spring,2011,March,9,15,No,Workingday,Cloudy,14.76,71.0,19.999499999999998,79
Spring,2011,March,9,16,No,Workingday,Cloudy,13.940000000000001,76.0,22.0028,112
Spring,2011,March,9,17,No,Workingday,Cloudy,13.940000000000001,76.0,19.999499999999998,194
Spring,2011,March,9,18,No,Workingday,Cloudy,13.940000000000001,76.0,16.997899999999998,188
Spring,2011,March,9,19,No,Workingday,Cloudy,13.940000000000001,76.0,22.0028,134
Spring,2011,March,9,20,No,Workingday,Cloudy,13.120000000000001,87.0,12.998,91
Spring,2011,March,9,21,No,Workingday,Cloudy,13.120000000000001,93.0,22.0028,62
Spring,2011,March,9,22,No,Workingday,Light Rain,13.120000000000001,93.0,11.0014,21
Spring,2011,March,9,23,No,Workingday,Light Rain,13.940000000000001,93.0,12.998,18
Spring,2011,March,10,0,No,Workingday,Light Rain,13.940000000000001,0.0,16.997899999999998,3
Spring,2011,March,10,1,No,Workingday,Light Rain,13.940000000000001,0.0,16.997899999999998,2
Spring,2011,March,10,2,No,Workingday,Light Rain,13.940000000000001,0.0,16.997899999999998,1
Spring,2011,March,10,5,No,Workingday,Light Rain,14.76,0.0,12.998,3
